Timeseries,Power Consumption (W)
2023-07-16 12:15:00+02:00,4831.704733
2023-07-16 12:30:00+02:00,7051.703467
2023-07-16 12:45:00+02:00,3233.3698
2023-07-16 13:00:00+02:00,2120.0346
2023-07-16 13:15:00+02:00,2175.033133
2023-07-16 13:30:00+02:00,1685.034
2023-07-16 13:45:00+02:00,4428.363933
2023-07-16 14:00:00+02:00,7050.027467
2023-07-16 14:15:00+02:00,6323.360333
2023-07-16 14:30:00+02:00,6091.694
2023-07-16 14:45:00+02:00,5205.033933
2023-07-16 15:00:00+02:00,3261.712333
2023-07-16 15:15:00+02:00,7503.382533
2023-07-16 15:30:00+02:00,5426.717333
2023-07-16 15:45:00+02:00,8113.377667
2023-07-16 16:00:00+02:00,4778.371533
2023-07-16 16:15:00+02:00,2963.3676
2023-07-16 16:30:00+02:00,4250.033733
2023-07-16 16:45:00+02:00,5003.3674
2023-07-16 17:00:00+02:00,4266.7006
2023-07-16 17:15:00+02:00,1930.035933
2023-07-16 17:30:00+02:00,4496.702067
2023-07-16 17:45:00+02:00,6196.7038
2023-07-16 18:00:00+02:00,7666.7092
2023-07-16 18:15:00+02:00,3600.049133
2023-07-16 18:30:00+02:00,14466.7112
2023-07-16 18:45:00+02:00,15876.71273
2023-07-16 19:00:00+02:00,12476.70773
2023-07-16 19:15:00+02:00,11033.373
2023-07-16 19:30:00+02:00,14603.37487
2023-07-16 19:45:00+02:00,21920.03713
2023-07-16 20:00:00+02:00,20838.36787
2023-07-16 20:15:00+02:00,16181.6996
2023-07-16 20:30:00+02:00,13293.36333
2023-07-16 20:45:00+02:00,9753.365
2023-07-16 21:00:00+02:00,5931.6962
2023-07-16 21:15:00+02:00,7035.0258
2023-07-16 21:30:00+02:00,9155.020267
2023-07-16 21:45:00+02:00,5140.021333
2023-07-16 22:00:00+02:00,900.0206667
2023-07-16 22:15:00+02:00,900.0175333
2023-07-16 22:30:00+02:00,915.0123333
2023-07-16 22:45:00+02:00,785.0118667
2023-07-16 23:00:00+02:00,480.0116
2023-07-16 23:15:00+02:00,270.0114667
2023-07-16 23:30:00+02:00,140.0108667
2023-07-16 23:45:00+02:00,0.012
