Timeseries,Power Consumption (W)
2023-07-16 08:15:00+02:00,1506.679867
2023-07-16 08:30:00+02:00,1488.0152
2023-07-16 08:45:00+02:00,1752.017133
2023-07-16 09:00:00+02:00,2477.3506
2023-07-16 09:15:00+02:00,3148.684733
2023-07-16 09:30:00+02:00,3374.018733
2023-07-16 09:45:00+02:00,4204.681067
2023-07-16 10:00:00+02:00,4322.011
2023-07-16 10:15:00+02:00,4460.011533
2023-07-16 10:30:00+02:00,4486.676467
2023-07-16 10:45:00+02:00,4118.008667
2023-07-16 11:00:00+02:00,4386.673533
2023-07-16 11:15:00+02:00,4358.0068
2023-07-16 11:30:00+02:00,4362.675133
2023-07-16 11:45:00+02:00,4476.678
2023-07-16 12:00:00+02:00,4755.348067
2023-07-16 12:15:00+02:00,4869.3504
2023-07-16 12:30:00+02:00,4436.014867
2023-07-16 12:45:00+02:00,3780.014
2023-07-16 13:00:00+02:00,3454.015
2023-07-16 13:15:00+02:00,3030.0136
2023-07-16 13:30:00+02:00,2304.015933
2023-07-16 13:45:00+02:00,1886.016067
2023-07-16 14:00:00+02:00,1693.3474
2023-07-16 14:15:00+02:00,1750.012667
2023-07-16 14:30:00+02:00,1960.010533
2023-07-16 14:45:00+02:00,2483.344067
2023-07-16 15:00:00+02:00,4926.680333
2023-07-16 15:15:00+02:00,8220.012467
2023-07-16 15:30:00+02:00,5733.3458
2023-07-16 15:45:00+02:00,4920.011533
2023-07-16 16:00:00+02:00,3890.007867
2023-07-16 16:15:00+02:00,4500.0026
2023-07-16 16:30:00+02:00,4949.3368
2023-07-16 16:45:00+02:00,5036.6726
2023-07-16 17:00:00+02:00,4453.345733
2023-07-16 17:15:00+02:00,3957.683
2023-07-16 17:30:00+02:00,3904.3522
2023-07-16 17:45:00+02:00,4476.3536
2023-07-16 18:00:00+02:00,4551.352067
2023-07-16 18:15:00+02:00,4302.0202
2023-07-16 18:30:00+02:00,3416.024267
2023-07-16 18:45:00+02:00,2875.025267
2023-07-16 19:00:00+02:00,3071.6894
2023-07-16 19:15:00+02:00,3029.022533
2023-07-16 19:30:00+02:00,3037.6886
2023-07-16 19:45:00+02:00,3798.6856
2023-07-16 20:00:00+02:00,3672.6854
2023-07-16 20:15:00+02:00,3811.017667
2023-07-16 20:30:00+02:00,3389.686533
2023-07-16 20:45:00+02:00,2771.022067
2023-07-16 21:00:00+02:00,2776.0208
2023-07-16 21:15:00+02:00,3024.019
2023-07-16 21:30:00+02:00,2738.352533
2023-07-16 21:45:00+02:00,2972.3504
2023-07-16 22:00:00+02:00,3411.0172
2023-07-16 22:15:00+02:00,3237.3522
2023-07-16 22:30:00+02:00,2860.021733
2023-07-16 22:45:00+02:00,2699.350067
2023-07-16 23:00:00+02:00,2476.013133
2023-07-16 23:15:00+02:00,2253.3456
2023-07-16 23:30:00+02:00,2246.678933
2023-07-16 23:45:00+02:00,1264.015533
