Timeseries,Power Consumption (W)
2024-01-21 12:15:00+01:00,7586.703867
2024-01-21 12:30:00+01:00,7420.0402
2024-01-21 12:45:00+01:00,8420.035667
2024-01-21 13:00:00+01:00,5593.366867
2024-01-21 13:15:00+01:00,4300.0344
2024-01-21 13:30:00+01:00,3606.7012
2024-01-21 13:45:00+01:00,3740.033733
2024-01-21 14:00:00+01:00,6693.364533
2024-01-21 14:15:00+01:00,7393.3628
2024-01-21 14:30:00+01:00,6540.0296
2024-01-21 14:45:00+01:00,7800.033133
2024-01-21 15:00:00+01:00,6460.044067
2024-01-21 15:15:00+01:00,10946.71007
2024-01-21 15:30:00+01:00,9966.709133
2024-01-21 15:45:00+01:00,2686.7094
2024-01-21 16:00:00+01:00,1466.7008
2024-01-21 16:15:00+01:00,1126.697467
2024-01-21 16:30:00+01:00,1140.032733
2024-01-21 16:45:00+01:00,2393.364533
2024-01-21 17:00:00+01:00,5140.0288
2024-01-21 17:15:00+01:00,5433.364133
2024-01-21 17:30:00+01:00,4613.369467
2024-01-21 17:45:00+01:00,5566.7096
2024-01-21 18:00:00+01:00,10206.713
2024-01-21 18:15:00+01:00,12400.049
2024-01-21 18:30:00+01:00,10026.71713
2024-01-21 18:45:00+01:00,10300.04913
2024-01-21 19:00:00+01:00,8966.7146
2024-01-21 19:15:00+01:00,11733.37593
2024-01-21 19:30:00+01:00,12186.70713
2024-01-21 19:45:00+01:00,10286.70773
2024-01-21 20:00:00+01:00,11420.03773
2024-01-21 20:15:00+01:00,12300.03367
2024-01-21 20:30:00+01:00,12300.03353
2024-01-21 20:45:00+01:00,11000.032
2024-01-21 21:00:00+01:00,13900.02867
2024-01-21 21:15:00+01:00,13766.69173
2024-01-21 21:30:00+01:00,9653.356533
2024-01-21 21:45:00+01:00,9700.0196
2024-01-21 22:00:00+01:00,7200.019333
2024-01-21 22:15:00+01:00,6000.0192
2024-01-21 22:30:00+01:00,4300.018067
2024-01-21 22:45:00+01:00,4500.013
2024-01-21 23:00:00+01:00,4500.0114
2024-01-21 23:15:00+01:00,4400.010667
2024-01-21 23:30:00+01:00,2900.010667
2024-01-21 23:45:00+01:00,300.0103333
